"Supply","Demand","period","newsupply"
368,170,9332,0
511,235,9333,1088
577,265,9334,0
368,170,9335,1209
841,385,9336,0
621,285,9337,1462
841,385,9338,0
302,140,9339,1011
709,325,9340,0
225,105,9341,461
236,110,9342,0
302,140,9343,1011
709,325,9344,0
269,125,9345,648
379,175,9346,0
236,110,9347,494
258,120,9348,0
170,80,9349,406
236,110,9350,0
170,80,9351,439
269,125,9352,0
390,180,9353,901
511,235,9354,0
401,185,9355,791
390,180,9356,0
841,385,9357,1198
357,165,9358,0
412,190,9359,1011
599,275,9360,0
401,185,9361,615
214,100,9362,0
247,115,9363,648
401,185,9364,0
214,100,9365,582
368,170,9366,0
401,185,9367,890
489,225,9368,0
984,450,9369,1220
236,110,9370,0
478,220,9371,791
313,145,9372,0
324,150,9373,505
181,85,9374,0
467,215,9375,736
269,125,9376,0
291,135,9377,725
434,200,9378,0
830,380,9379,1187
357,165,9380,0
247,115,9381,461
214,100,9382,0
489,225,9383,714
225,105,9384,0
269,125,9385,670
401,185,9386,0
489,225,9387,857
368,170,9388,0
423,195,9389,1407
984,450,9390,0
412,190,9391,1253
841,385,9392,0
258,120,9393,593
335,155,9394,0
346,160,9395,879
533,245,9396,0
533,245,9397,747
214,100,9398,0
412,190,9399,670
258,120,9400,0
390,180,9401,582
192,90,9402,0
841,385,9403,1209
368,170,9404,0
654,300,9405,1055
401,185,9406,0
511,235,9407,758
247,115,9408,0
368,170,9409,769
401,185,9410,0
192,90,9411,384
192,90,9412,0
621,285,9413,868
247,115,9414,0
412,190,9415,813
401,185,9416,0
489,225,9417,758
269,125,9418,0
401,185,9419,769
368,170,9420,0
214,100,9421,428
214,100,9422,0
225,105,9423,439
214,100,9424,0
577,265,9425,824
247,115,9426,0
302,140,9427,714
412,190,9428,0
830,380,9429,1077
247,115,9430,0
423,195,9431,648
225,105,9432,0
269,125,9433,736
467,215,9434,0
401,185,9435,714
313,145,9436,0
401,185,9437,604
203,95,9438,0
258,120,9439,670
412,190,9440,0
434,200,9441,912
478,220,9442,0
269,125,9443,1253
984,450,9444,0
269,125,9445,670
401,185,9446,0
368,170,9447,736
368,170,9448,0
368,170,9449,1352
984,450,9450,0
225,105,9451,637
412,190,9452,0
214,100,9453,461
247,115,9454,0
335,155,9455,802
467,215,9456,0
368,170,9457,692
324,150,9458,0
368,170,9459,769
401,185,9460,0
247,115,9461,615
368,170,9462,0
401,185,9463,1110
709,325,9464,0
269,125,9465,527
258,120,9466,0
214,100,9467,428
214,100,9468,0
401,185,9469,1055
654,300,9470,0
654,300,9471,989
335,155,9472,0
313,145,9473,615
302,140,9474,0
225,105,9475,461
236,110,9476,0
533,245,9477,1022
489,225,9478,0
324,150,9479,857
533,245,9480,0
236,110,9481,549
313,145,9482,0
203,95,9483,428
225,105,9484,0
401,185,9485,1055
654,300,9486,0
841,385,9487,1330
489,225,9488,0
434,200,9489,835
401,185,9490,0
247,115,9491,439
192,90,9492,0
346,160,9493,560
214,100,9494,0
346,160,9495,681
335,155,9496,0
214,100,9497,472
258,120,9498,0
368,170,9499,857
489,225,9500,0
346,160,9501,945
599,275,9502,0
566,260,9503,967
401,185,9504,0
225,105,9505,593
368,170,9506,0
401,185,9507,824
423,195,9508,0
401,185,9509,670
269,125,9510,0
357,165,9511,626
269,125,9512,0
181,85,9513,439
258,120,9514,0
489,225,9515,681
192,90,9516,0
269,125,9517,461
192,90,9518,0
269,125,9519,670
401,185,9520,0
368,170,9521,637
269,125,9522,0
269,125,9523,670
401,185,9524,0
258,120,9525,527
269,125,9526,0
379,175,9527,604
225,105,9528,0
401,185,9529,659
258,120,9530,0
368,170,9531,769
401,185,9532,0
225,105,9533,1209
984,450,9534,0
247,115,9535,758
511,235,9536,0
236,110,9537,417
181,85,9538,0
346,160,9539,747
401,185,9540,0
467,215,9541,725
258,120,9542,0
214,100,9543,450
236,110,9544,0
412,190,9545,1396
984,450,9546,0
302,140,9547,703
401,185,9548,0
170,80,9549,725
555,255,9550,0
247,115,9551,516
269,125,9552,0
214,100,9553,648
434,200,9554,0
335,155,9555,956
621,285,9556,0
236,110,9557,637
401,185,9558,0
269,125,9559,461
192,90,9560,0
225,105,9561,626
401,185,9562,0
346,160,9563,901
555,255,9564,0
236,110,9565,593
357,165,9566,0
324,150,9567,659
335,155,9568,0
170,80,9569,560
390,180,9570,0
192,90,9571,384
192,90,9572,0
269,125,9573,736
467,215,9574,0
489,225,9575,725
236,110,9576,0
225,105,9577,637
412,190,9578,0
313,145,9579,1154
841,385,9580,0
269,125,9581,681
412,190,9582,0
412,190,9583,670
258,120,9584,0
291,135,9585,945
654,300,9586,0
423,195,9587,747
324,150,9588,0
412,190,9589,637
225,105,9590,0
258,120,9591,659
401,185,9592,0
302,140,9593,615
313,145,9594,0
302,140,9595,703
401,185,9596,0
247,115,9597,417
170,80,9598,0
577,265,9599,802
225,105,9600,0
401,185,9601,747
346,160,9602,0
335,155,9603,527
192,90,9604,0
192,90,9605,527
335,155,9606,0
236,110,9607,637
401,185,9608,0
643,295,9609,967
324,150,9610,0
258,120,9611,582
324,150,9612,0
401,185,9613,670
269,125,9614,0
423,195,9615,791
368,170,9616,0
269,125,9617,670
401,185,9618,0
203,95,9619,736
533,245,9620,0
214,100,9621,868
654,300,9622,0
236,110,9623,1077
841,385,9624,0
346,160,9625,681
335,155,9626,0
566,260,9627,824
258,120,9628,0
401,185,9629,747
346,160,9630,0
258,120,9631,527
269,125,9632,0
269,125,9633,1110
841,385,9634,0
291,135,9635,769
478,220,9636,0
643,295,9637,846
203,95,9638,0
214,100,9639,439
225,105,9640,0
412,190,9641,1033
621,285,9642,0
709,325,9643,956
247,115,9644,0
335,155,9645,813
478,220,9646,0
401,185,9647,813
412,190,9648,0
401,185,9649,670
269,125,9650,0
181,85,9651,692
511,235,9652,0
434,200,9653,747
313,145,9654,0
170,80,9655,571
401,185,9656,0
984,450,9657,1308
324,150,9658,0
269,125,9659,439
170,80,9660,0
599,275,9661,1253
654,300,9662,0
302,140,9663,714
412,190,9664,0
566,260,9665,725
159,75,9666,0
214,100,9667,538
324,150,9668,0
379,175,9669,857
478,220,9670,0
368,170,9671,626
258,120,9672,0
478,220,9673,879
401,185,9674,0
192,90,9675,615
423,195,9676,0
192,90,9677,461
269,125,9678,0
401,185,9679,912
511,235,9680,0
236,110,9681,604
368,170,9682,0
489,225,9683,692
203,95,9684,0
434,200,9685,703
269,125,9686,0
423,195,9687,824
401,185,9688,0
478,220,9689,901
423,195,9690,0
401,185,9691,659
258,120,9692,0
225,105,9693,791
566,260,9694,0
236,110,9695,648
412,190,9696,0
346,160,9697,615
269,125,9698,0
434,200,9699,659
225,105,9700,0
401,185,9701,1055
654,300,9702,0
390,180,9703,868
478,220,9704,0
566,260,9705,714
148,70,9706,0
841,385,9707,1088
247,115,9708,0
412,190,9709,780
368,170,9710,0
346,160,9711,747
401,185,9712,0
324,150,9713,593
269,125,9714,0
236,110,9715,505
269,125,9716,0
247,115,9717,670
423,195,9718,0
401,185,9719,802
401,185,9720,0
269,125,9721,670
401,185,9722,0
368,170,9723,637
269,125,9724,0
401,185,9725,1242
841,385,9726,0
555,255,9727,791
236,110,9728,0
412,190,9729,769
357,165,9730,0
830,380,9731,1088
258,120,9732,0
401,185,9733,615
214,100,9734,0
368,170,9735,582
214,100,9736,0
830,380,9737,1011
181,85,9738,0
401,185,9739,615
214,100,9740,0
368,170,9741,615
247,115,9742,0
423,195,9743,637
214,100,9744,0
203,95,9745,604
401,185,9746,0
412,190,9747,670
258,120,9748,0
214,100,9749,868
654,300,9750,0
709,325,9751,1363
654,300,9752,0
258,120,9753,1341
1083,495,9754,0
247,115,9755,648
401,185,9756,0
368,170,9757,615
247,115,9758,0
401,185,9759,802
401,185,9760,0
368,170,9761,802
434,200,9762,0
159,75,9763,1143
984,450,9764,0
192,90,9765,461
269,125,9766,0
478,220,9767,703
225,105,9768,0
357,165,9769,758
401,185,9770,0
368,170,9771,857
489,225,9772,0
401,185,9773,802
401,185,9774,0
258,120,9775,472
214,100,9776,0
291,135,9777,494
203,95,9778,0
346,160,9779,780
434,200,9780,0
269,125,9781,604
335,155,9782,0
258,120,9783,450
192,90,9784,0
489,225,9785,901
412,190,9786,0
412,190,9787,780
368,170,9788,0
401,185,9789,1231
830,380,9790,0
577,265,9791,1220
643,295,9792,0
269,125,9793,527
258,120,9794,0
654,300,9795,1055
401,185,9796,0
236,110,9797,725
489,225,9798,0
170,80,9799,505
335,155,9800,0
302,140,9801,670
368,170,9802,0
214,100,9803,637
423,195,9804,0
423,195,9805,1264
841,385,9806,0
214,100,9807,648
434,200,9808,0
511,235,9809,758
247,115,9810,0
302,140,9811,703
401,185,9812,0
401,185,9813,626
225,105,9814,0
258,120,9815,560
302,140,9816,0
368,170,9817,626
258,120,9818,0
368,170,9819,714
346,160,9820,0
170,80,9821,571
401,185,9822,0
258,120,9823,637
379,175,9824,0
654,300,9825,1187
533,245,9826,0
269,125,9827,637
368,170,9828,0
291,135,9829,461
170,80,9830,0
830,380,9831,1429
599,275,9832,0
533,245,9833,725
192,90,9834,0
236,110,9835,505
269,125,9836,0
753,345,9837,967
214,100,9838,0
324,150,9839,857
533,245,9840,0
368,170,9841,637
269,125,9842,0
489,225,9843,890
401,185,9844,0
489,225,9845,736
247,115,9846,0
467,215,9847,835
368,170,9848,0
302,140,9849,472
170,80,9850,0
148,70,9851,318
170,80,9852,0
313,145,9853,549
236,110,9854,0
368,170,9855,769
401,185,9856,0
346,160,9857,571
225,105,9858,0
368,170,9859,560
192,90,9860,0
401,185,9861,824
423,195,9862,0
346,160,9863,527
181,85,9864,0
401,185,9865,769
368,170,9866,0
335,155,9867,549
214,100,9868,0
599,275,9869,747
148,70,9870,0
368,170,9871,769
401,185,9872,0
478,220,9873,802
324,150,9874,0
830,380,9875,1242
412,190,9876,0
324,150,9877,516
192,90,9878,0
467,215,9879,1110
643,295,9880,0
423,195,9881,615
192,90,9882,0
1083,495,9883,1484
401,185,9884,0
368,170,9885,769
401,185,9886,0
368,170,9887,736
368,170,9888,0
401,185,9889,802
401,185,9890,0
346,160,9891,747
401,185,9892,0
214,100,9893,384
170,80,9894,0
401,185,9895,1484
1083,495,9896,0
412,190,9897,945
533,245,9898,0
170,80,9899,571
401,185,9900,0
258,120,9901,813
555,255,9902,0
643,295,9903,1484
841,385,9904,0
346,160,9905,615
269,125,9906,0
368,170,9907,802
434,200,9908,0
1083,495,9909,1374
291,135,9910,0
324,150,9911,571
247,115,9912,0
313,145,9913,582
269,125,9914,0
203,95,9915,769
566,260,9916,0
984,450,9917,1330
346,160,9918,0
302,140,9919,670
368,170,9920,0
291,135,9921,659
368,170,9922,0
434,200,9923,835
401,185,9924,0
467,215,9925,725
258,120,9926,0
434,200,9927,703
269,125,9928,0
412,190,9929,978
566,260,9930,0
599,275,9931,923
324,150,9932,0
401,185,9933,648
247,115,9934,0
236,110,9935,461
225,105,9936,0
489,225,9937,890
401,185,9938,0
170,80,9939,593
423,195,9940,0
643,295,9941,857
214,100,9942,0
148,70,9943,989
841,385,9944,0
401,185,9945,736
335,155,9946,0
368,170,9947,637
269,125,9948,0
269,125,9949,538
269,125,9950,0
247,115,9951,439
192,90,9952,0
214,100,9953,648
434,200,9954,0
401,185,9955,769
368,170,9956,0
357,165,9957,527
170,80,9958,0
214,100,9959,395
181,85,9960,0
302,140,9961,516
214,100,9962,0
379,175,9963,571
192,90,9964,0
346,160,9965,1187
841,385,9966,0
225,105,9967,439
214,100,9968,0
302,140,9969,714
412,190,9970,0
368,170,9971,769
401,185,9972,0
368,170,9973,758
390,180,9974,0
841,385,9975,1484
643,295,9976,0
511,235,9977,1110
599,275,9978,0
225,105,9979,593
368,170,9980,0
830,380,9981,1044
214,100,9982,0
368,170,9983,692
324,150,9984,0
412,190,9985,637
225,105,9986,0
203,95,9987,692
489,225,9988,0
181,85,9989,428
247,115,9990,0
258,120,9991,1099
841,385,9992,0
214,100,9993,373
159,75,9994,0
247,115,9995,494
247,115,9996,0
225,105,9997,439
214,100,9998,0
467,215,9999,703
236,110,10000,0
